"Status","Progress","Duration__in_seconds_","Finished","DistributionChannel","UserLanguage","Gender","Age","Race_White","Race_Black","Race_American_Indian","Race_Asian","Race_Native_Hawaiian","Race_Other","Race_Other_Text","Ethnicity","Type_of_Phone","Type_of_Phone_Other_Text","Timing_First_Click_1","Timing_Last_Click_1","Timing_Page_Submit_1","Timing_Click_Count_1","Timing_First_Click_2","Timing_Last_Click_2","Timing_Page_Submit_2","Timing_Click_Count_2","Frequency_Text_Messages","Frequency_Text_Communication","Frequency_Text_Communication_iPhone","Frequency_Text_Communication_Android","Emoji_Use_Attitude_Useless_Useful","Emoji_Use_Attitude_Uninteresting_Interesting","Emoji_Use_Attitude_Boring_Fun","Emoji_Use_Attitude_Easy_Hard","Emoji_Use_Attitude_Informal_Formal","Emoji_Use_Attitude_Bad_Good","Emoji_Use_Motive_Express_Feeling_To_Others","Emoji_Use_Motive_Strengthen_Message_Content","Emoji_Use_Motive_Soften_Message_Content","Emoji_Use_Motive_Make_Content_Ironic_Sarcastic","Emoji_Use_Motive_Make_Content_Fun_Comic","Emoji_Use_Motive_Make_Content_Serious","Emoji_Use_Motive_Make_Content_Positive","Emoji_Use_Motive_Make_Content_Negative","Emoji_Use_Motive_Express_Images_Not_Words","CMC_Effectiveness_Get_What_I_Want","CMC_Effectiveness_Achieve_Goals","CMC_Effectiveness_Interactions_Accomplish_Goals","CMC_Effectiveness_Effective_Conversations","Online_Attitudes_Meeting_People_Important_Regardless_Mode","Online_Attitudes_Never_Use_Internet_To_Make_Friends","Online_Attitudes_Do_Not_Understand_Making_Friends_Online","Online_Attitudes_Online_Relationships_Not_Strong","Online_Attitudes_Like_Making_Friends_Online","Online_Attitudes_Online_Romantic_Partners_Desperate","Online_Attitudes_Nothing_Wrong_Making_Friends_Online","Online_Attitudes_Never_Meet_Online_Offline","Online_Attitudes_Better_Friends_In_Person_Community","Online_Attitudes_Internet_Broadens_Horizons","Online_Attitudes_Internet_Good_For_Relationships","Online_Attitudes_Frown_On_Online_Relationships","Online_Attitudes_Online_Friends_Become_Common","Online_Attitudes_Do_Not_Believe_Find_Love_Online","Online_Attitudes_Online_Relationships_People_Different","Attitudes_Composite","CMC_Effectiveness_Composite","Motives_Composite","Condition","Online_Attitudes_Composite","condition_dummy","q26_2r","q26_3r","q26_4r","q26_6r","q26_8r","q26_9r","q26_12r","q26_14r","q26_15r","online_rel_form","filter_.","AGE_RECODED"
0,100,305,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.177,0,NA,NA,NA,NA,5,4,4,4,6,6,6,2,2,5,7,7,7,7,7,1,7,1,7,4,4,4,4,3,3,1,3,2,3,2,3,4,2,2,2,3,3,3,5,4,5.66666666666667,1,11.6428571428571,1,2,4,2,2,2,1,3,2,2,2.26666666666667,1,1
0,100,219,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.654,0,NA,NA,NA,NA,9,6,6,1,7,6,5,6,2,6,7,7,6,6,6,3,7,2,5,4,4,4,4,4,2,2,3,2,2,3,2,2,3,3,2,3,2,2,5.2,4,5.44444444444444,1,11.4285714285714,1,3,3,2,3,3,3,3,3,3,2.93333333333333,1,1
0,100,356,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.214,0,NA,NA,NA,NA,7,5,5,4,5,4,6,1,1,6,6,5,5,5,6,3,6,5,7,4,4,3,5,3,3,2,3,3,2,4,3,4,3,2,2,3,2,1,4.4,4,5.33333333333333,1,11.5714285714286,1,2,3,2,3,2,1,3,3,4,2.73333333333333,1,1
0,100,490,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.414,0,NA,NA,NA,NA,7,7,7,4,5,7,7,1,2,7,7,4,4,7,7,1,5,5,7,4,3,4,4,4,1,1,3,1,2,4,2,4,4,4,3,3,3,2,5.6,3.75,5.22222222222222,1,11.6428571428571,1,4,4,2,3,3,1,2,2,3,2.93333333333333,1,1
0,100,198,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.595,0,NA,NA,NA,NA,7,7,7,4,7,7,7,1,2,4,5,5,5,6,5,2,5,3,6,3,2,3,4,3,1,2,2,3,2,4,2,2,4,3,2,4,2,2,5.4,3,4.66666666666667,1,11.4285714285714,1,4,3,3,3,3,3,3,3,3,3.26666666666667,1,1
0,100,245,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.526,0,NA,NA,NA,NA,7,4,4,2,6,6,6,2,2,6,6,6,6,7,7,2,5,1,5,4,4,4,4,4,1,1,2,2,1,4,1,2,3,3,1,4,1,1,5.2,4,5,1,10.9285714285714,1,4,4,3,4,4,3,4,4,4,3.6,1,1
0,100,203,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,3.907,0,NA,NA,NA,NA,6,7,7,7,6,7,7,1,1,7,7,7,7,7,7,2,7,1,7,4,4,4,4,4,1,2,1,4,2,4,2,2,4,3,2,4,1,1,5.6,4,5.77777777777778,1,11.3571428571429,1,4,3,4,3,3,3,3,4,4,3.6,1,1
0,100,358,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,25.238,0,NA,NA,NA,NA,5,5,NA,NA,7,7,7,4,3,7,4,4,4,4,3,2,4,4,7,3,3,3,3,4,1,2,2,2,3,3,3,2,3,2,3,3,3,3,6.2,3,4,1,11.5714285714286,1,4,3,3,2,2,3,2,2,2,2.66666666666667,1,1
0,100,1331,1,"anonymous","EN",1,19,NA,NA,NA,NA,NA,1,"Latino",1,1," ",0,0,108.213,0,NA,NA,NA,NA,8,7,7,3,6,5,6,3,4,4,5,6,7,7,6,1,4,4,4,4,4,3,5,4,1,1,2,3,2,4,2,4,4,3,1,4,2,3,5,4,4.88888888888889,1,11.5714285714286,1,4,4,3,3,3,1,4,3,2,3.26666666666667,1,1
0,100,174,1,"anonymous","EN",1,19,1,NA,NA,1,NA,NA," ",2,1," ",0,0,3.643,0,NA,NA,NA,NA,7,5,5,5,6,4,7,1,1,4,2,2,5,7,7,1,2,1,5,4,4,4,4,4,2,3,3,3,1,4,1,2,3,3,1,4,2,2,4.4,4,3.55555555555556,1,11.4285714285714,1,3,2,2,4,4,3,4,3,3,3.26666666666667,1,1
0,100,214,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.486,0,NA,NA,NA,NA,7,7,7,4,7,7,7,1,1,7,7,7,7,7,7,1,7,1,4,4,4,4,4,4,2,2,2,4,3,4,3,4,4,4,4,4,4,4,5.8,4,5.33333333333333,1,12.4285714285714,1,3,3,3,2,2,1,1,1,1,2.73333333333333,1,1
0,100,135,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.452,0,NA,NA,NA,NA,9,6,7,2,7,7,7,2,1,5,5,2,7,7,7,1,6,2,7,3,4,4,5,3,2,1,3,2,1,4,3,2,4,3,1,4,1,1,5.4,4,4.88888888888889,1,11.2142857142857,1,3,4,2,4,2,3,4,4,4,3.33333333333333,1,1
0,100,213,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.942,0,NA,NA,NA,NA,10,7,7,7,7,7,7,5,1,7,7,7,7,7,7,1,7,7,7,4,4,4,5,4,1,1,1,4,1,4,1,1,4,4,1,4,1,2,5.8,4.25,6.33333333333333,1,11.1428571428571,1,4,4,4,4,4,4,4,4,3,3.93333333333333,1,1
0,100,77,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,0.935,0,NA,NA,NA,NA,2,2,2,1,5,4,3,4,3,3,5,5,4,2,3,3,5,6,2,3,3,2,3,2,4,3,3,3,2,2,3,1,2,2,2,1,2,4,3.6,2.75,3.88888888888889,1,11.4285714285714,1,1,2,2,3,2,4,3,3,1,2.2,1,1
0,100,86,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,10.033,0,NA,NA,NA,NA,7,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,7,1,13,1,1,1,1,1,1,1,1,1,1,2.2,1,1
0,100,223,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.216,0,NA,NA,NA,NA,7,7,7,2,7,7,7,1,4,7,7,7,7,7,7,7,7,6,7,4,4,4,4,4,2,2,1,3,2,4,1,1,4,3,1,4,1,2,6.4,4,6.88888888888889,1,11.2142857142857,1,3,3,4,3,4,4,4,4,3,3.6,1,1
0,100,163,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.137,0,NA,NA,NA,NA,7,6,5,1,5,4,5,2,2,6,5,5,6,5,5,2,6,4,4,4,4,4,3,3,2,2,3,2,2,3,2,3,3,3,2,3,2,2,4.4,3.75,4.66666666666667,1,11.4285714285714,1,3,3,2,3,3,2,3,3,3,2.8,1,1
0,100,153,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.848,0,NA,NA,NA,NA,7,5,5,1,6,6,6,2,1,5,5,5,5,7,7,1,6,1,6,4,5,5,5,4,1,3,3,3,2,3,1,3,4,3,1,4,1,2,4.8,4.75,4.77777777777778,1,11.5,1,4,2,2,3,4,2,4,4,3,3.26666666666667,1,1
0,100,256,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.513,0,NA,NA,NA,NA,9,7,7,6,6,6,7,2,2,7,5,4,5,6,7,1,6,1,5,3,3,3,4,3,2,1,3,3,3,3,2,3,3,2,2,3,2,2,5.6,3.25,4.44444444444444,1,11.4285714285714,1,3,4,2,2,3,2,3,3,3,2.8,1,1
0,100,281,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.416,0,NA,NA,NA,NA,3,3,4,2,2,3,2,1,3,5,6,5,5,4,6,1,5,1,6,4,4,3,4,1,2,2,3,1,3,3,1,2,3,2,1,2,2,2,3,3.75,4.33333333333333,1,10.9285714285714,1,3,3,2,2,4,3,4,3,3,2.6,1,1
0,100,178,1,"anonymous","EN",2,19,NA,NA,NA,NA,NA,1,"Middle Eastern",1,1," ",0,0,2.739,0,NA,NA,NA,NA,7,5,7,1,4,5,2,5,1,4,7,7,7,7,7,1,7,4,7,4,4,4,4,3,2,2,4,1,3,2,2,2,4,2,3,3,2,3,3.2,4,6,1,11.5714285714286,1,3,3,1,2,3,3,2,3,2,2.46666666666667,1,1
0,100,110,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.413,0,NA,NA,NA,NA,5,4,5,2,6,6,6,2,2,6,5,5,5,5,5,5,5,5,5,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5.2,3.75,5,1,12,1,2,2,2,2,2,2,2,2,2,2.4,1,1
0,100,148,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,0.932,0,NA,NA,NA,NA,9,7,7,7,7,7,7,1,5,7,7,7,7,7,7,1,7,7,7,5,5,5,5,4,1,2,2,2,1,4,1,2,4,4,1,4,1,1,6.6,5,6.33333333333333,1,11.1428571428571,1,4,3,3,4,4,3,4,4,4,3.66666666666667,1,1
0,100,564,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.363,0,NA,NA,NA,NA,7,5,6,2,5,6,7,4,2,6,6,5,6,7,6,1,5,2,5,4,4,4,4,3,3,3,2,1,1,3,4,3,3,2,1,3,1,1,5.2,4,4.77777777777778,1,11.2142857142857,1,2,2,3,4,1,2,4,4,4,2.73333333333333,1,1
0,100,143,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.267,0,NA,NA,NA,NA,8,4,7,1,7,7,7,1,1,7,7,2,7,7,7,1,7,2,1,4,4,4,4,4,1,1,1,4,1,4,1,2,4,4,1,4,1,1,5.8,4,4.55555555555556,1,11.1428571428571,1,4,4,4,4,4,3,4,4,4,3.93333333333333,1,1
0,100,75,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.651,0,NA,NA,NA,NA,3,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,4,5,5,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,5,3.25,4.55555555555556,1,11.8571428571429,1,2,2,2,3,2,2,2,3,2,2.46666666666667,1,1
0,100,313,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.216,0,NA,NA,NA,NA,7,3,7,4,6,7,7,2,2,6,6,6,6,6,6,2,6,1,6,4,3,4,3,2,2,1,3,2,1,3,1,3,3,2,1,3,1,2,5.6,3.5,5,1,10.9285714285714,1,3,4,2,4,4,2,4,4,3,3,1,1
0,100,281,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,8.746,0,NA,NA,NA,NA,7,6,6,NA,7,5,7,1,1,4,5,5,4,6,7,2,7,7,7,3,4,4,4,3,2,2,2,2,4,3,4,3,2,1,3,3,3,3,4.8,3.75,5.55555555555556,1,11.6428571428571,1,3,3,3,1,1,2,2,2,2,2.2,1,1
0,100,273,1,"anonymous","EN",2,19,NA,NA,NA,NA,NA,1,"hispanic",1,1," ",0,0,4.901,0,NA,NA,NA,NA,7,5,5,1,6,6,6,1,2,6,6,6,6,6,6,6,6,3,6,4,4,4,4,3,2,2,3,3,3,3,2,3,3,3,2,3,2,2,5.2,4,5.66666666666667,1,11.5714285714286,1,3,3,2,2,3,2,3,3,3,2.8,1,1
0,100,92,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.914,0,NA,NA,NA,NA,6,5,5,1,5,2,2,6,6,2,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3.4,4,5,1,11.6428571428571,1,2,2,2,2,2,2,3,3,3,2.46666666666667,1,1
0,100,466,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.195,0,NA,NA,NA,NA,4,6,6,3,2,6,6,1,1,4,5,4,4,6,7,4,4,4,2,4,4,4,5,4,2,1,1,2,2,2,2,2,3,3,1,3,1,1,3.8,4.25,4.44444444444444,1,11,1,3,4,4,3,3,3,4,4,4,3.26666666666667,1,1
0,100,86,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.065,0,NA,NA,NA,NA,7,6,6,2,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,5,1,12,1,2,2,2,2,2,2,2,2,2,2.4,1,1
0,100,302,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,7.577,0,NA,NA,NA,NA,6,4,5,3,5,3,5,1,1,5,5,1,7,6,6,1,6,1,6,4,4,3,3,4,2,2,4,2,3,3,2,3,4,2,1,4,2,1,3.8,3.5,4.33333333333333,1,11.5714285714286,1,3,3,1,2,3,2,4,3,4,2.93333333333333,1,1
0,100,143,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.264,0,NA,NA,NA,NA,9,6,6,6,5,7,7,1,3,4,6,NA,5,5,6,4,6,3,6,4,4,4,4,3,3,2,3,3,2,3,2,2,3,3,3,2,3,2,5.2,4,NA,1,11.5714285714286,1,2,3,2,3,3,3,2,2,3,2.66666666666667,1,1
0,100,460,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.741,0,NA,NA,NA,NA,10,7,7,4,7,7,7,4,1,6,7,7,7,7,7,7,7,7,7,4,4,3,4,4,1,1,2,1,1,3,1,2,3,2,2,3,2,2,5.6,3.75,7,1,10.9285714285714,1,4,4,3,4,4,3,3,3,3,3.13333333333333,1,1
0,100,131,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.441,0,NA,NA,NA,NA,10,5,5,1,6,7,6,1,1,6,6,6,5,3,6,6,6,6,6,4,4,3,4,4,2,2,2,2,3,3,2,3,3,3,3,2,2,3,5.2,3.75,5.55555555555556,1,11.5714285714286,1,3,3,3,2,3,2,2,3,2,2.66666666666667,1,1
0,100,406,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,1.025,0,NA,NA,NA,NA,10,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,1,1,2,3,1,4,1,1,3,3,1,3,1,2,4.2,3.25,5,1,10.8571428571429,1,4,4,3,4,4,4,4,4,3,3.53333333333333,1,1
0,100,415,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.625,0,NA,NA,NA,NA,9,6,6,5,6,6,7,3,3,6,4,4,4,5,5,4,5,4,6,3,3,4,4,4,1,2,3,2,1,4,1,2,4,2,1,3,1,1,5.6,3.5,4.55555555555556,1,11,1,4,3,2,4,4,3,4,4,4,3.4,1,1
0,100,260,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,12.604,0,NA,NA,NA,NA,10,7,7,3,7,5,7,7,7,7,6,6,7,5,5,5,6,2,7,5,5,5,4,3,3,2,3,3,3,4,2,3,3,3,4,4,3,4,6.6,4.75,5.44444444444444,1,12.0714285714286,1,2,3,2,2,3,2,1,2,1,2.53333333333333,1,1
0,100,498,1,"anonymous","EN",1,19,NA,1,NA,NA,NA,NA," ",2,1," ",0,0,12.023,0,NA,NA,NA,NA,5,4,4,3,6,6,7,6,4,5,7,5,4,5,5,2,6,4,7,2,3,4,3,4,1,2,4,3,2,4,1,4,4,4,2,4,1,2,5.6,3,5,1,11.7142857142857,1,4,3,1,3,4,1,3,4,3,3.26666666666667,1,1
0,100,311,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.646,0,NA,NA,NA,NA,7,5,5,2,7,7,7,5,3,6,6,7,5,7,7,1,6,1,6,4,4,4,5,3,3,3,3,2,3,3,3,3,3,2,3,2,3,1,6,4.25,5.11111111111111,1,11.6428571428571,1,2,2,2,2,2,2,2,2,4,2.33333333333333,1,1
0,100,854,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,19.275,0,NA,NA,NA,NA,10,7,7,4,7,7,7,1,7,7,4,5,2,6,7,2,4,3,5,4,4,4,4,4,2,3,4,1,4,2,2,4,2,1,1,2,2,2,7,4,4.22222222222222,1,11.4285714285714,1,3,2,1,1,3,1,4,3,3,2.2,1,1
0,100,159,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.023,0,NA,NA,NA,NA,7,7,7,1,7,7,7,3,3,7,7,6,4,7,7,4,7,4,7,3,4,4,4,4,3,4,4,2,4,3,3,3,3,2,2,3,3,3,6.2,3.75,5.88888888888889,1,12.0714285714286,1,2,1,1,1,2,2,3,2,2,2.2,1,1
0,100,2502,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.755,0,NA,NA,NA,NA,5,4,4,3,5,5,7,2,3,7,5,5,5,5,6,2,6,4,5,4,4,4,4,3,3,2,3,2,3,3,2,3,3,3,2,3,3,3,5.4,4,4.77777777777778,1,11.7142857142857,1,2,3,2,2,3,2,3,2,2,2.53333333333333,1,1
0,100,239,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.491,0,NA,NA,NA,NA,5,5,5,1,5,6,6,1,1,4,3,5,5,7,6,1,5,1,3,2,2,2,2,4,2,2,2,3,2,2,1,2,3,2,1,3,1,1,4.4,2,4,1,11.0714285714286,1,3,3,3,3,4,3,4,4,4,3.2,1,1
0,100,605,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,10.819,0,NA,NA,NA,NA,7,6,6,1,5,6,6,1,1,6,6,5,5,3,6,2,6,1,2,4,4,4,4,3,2,2,3,2,2,4,1,3,3,2,1,3,1,1,4.8,4,4,1,11.0714285714286,1,3,3,2,3,4,2,4,4,4,3.06666666666667,1,1
0,100,276,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",1,1," ",0,0,1.998,0,NA,NA,NA,NA,9,7,7,7,7,7,7,2,2,6,6,7,7,6,7,4,6,2,7,4,4,5,5,4,3,2,3,2,2,3,2,4,2,3,1,3,3,3,5.8,4.5,5.77777777777778,1,11.6428571428571,1,2,3,2,3,3,1,4,2,2,2.6,1,1
0,100,231,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.455,0,NA,NA,NA,NA,7,5,5,1,7,7,7,1,1,7,7,7,7,7,7,2,4,4,7,4,4,4,4,4,2,2,4,1,3,4,1,4,4,2,1,3,3,1,5.8,4,5.77777777777778,1,11.5,1,3,3,1,2,4,1,4,2,4,2.8,1,1
0,100,177,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.44,0,NA,NA,NA,NA,10,7,7,1,7,7,7,1,1,7,7,7,7,7,7,1,7,6,4,4,4,4,4,3,2,2,4,1,4,2,1,4,3,2,2,2,4,1,5.8,4,5.88888888888889,1,11.5,1,3,3,1,1,4,1,3,1,4,2.26666666666667,1,1
0,100,810,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.376,0,NA,NA,NA,NA,7,6,5,3,4,6,6,2,1,6,6,5,3,5,6,3,5,4,5,4,3,4,4,4,1,1,2,3,1,4,2,3,4,4,1,3,1,1,4.6,3.75,4.66666666666667,1,11.2142857142857,1,4,4,3,4,3,2,4,4,4,3.6,1,1
0,100,376,1,"anonymous","EN",1,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,1.382,0,NA,NA,NA,NA,10,7,6,6,7,7,7,1,1,7,6,5,6,4,5,4,5,6,6,3,4,3,4,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,5.8,3.5,5.22222222222222,1,11.7857142857143,1,3,2,2,3,2,2,2,2,2,2.4,1,1
0,100,291,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.487,0,NA,NA,NA,NA,3,2,2,2,2,3,4,6,2,4,5,4,5,5,5,1,5,3,5,3,4,3,2,3,1,1,2,3,2,4,1,3,3,3,1,3,2,2,3,3,4.22222222222222,1,11.1428571428571,1,4,4,3,3,4,2,4,3,3,3.26666666666667,1,1
0,100,308,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,3.366,0,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,5,4,5,1,12.1428571428571,1,1,2,2,1,2,2,2,2,2,2.26666666666667,1,1
0,88,77,0,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,0.96,0,NA,NA,NA,NA,3,3,5,1,4,5,5,5,5,1,6,6,6,6,6,1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4.88888888888889,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
0,100,594,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.352,0,NA,NA,NA,NA,5,5,5,1,4,4,4,3,4,5,4,4,4,3,5,3,5,2,5,2,2,2,2,3,3,3,4,2,3,3,2,4,2,2,2,3,3,2,4.2,2,3.88888888888889,1,11.7142857142857,1,2,2,1,2,3,1,3,2,3,2.26666666666667,1,1
0,100,187923,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.691,0,NA,NA,NA,NA,10,6,7,5,7,7,7,1,4,6,6,6,6,5,5,4,5,2,5,4,4,4,4,3,1,1,1,3,1,3,1,2,3,3,1,3,1,1,6.2,4,4.88888888888889,1,10.7857142857143,1,4,4,4,4,4,3,4,4,4,3.53333333333333,1,1
0,100,215,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,3.027,0,NA,NA,NA,NA,10,5,6,3,7,7,7,1,6,6,7,7,4,7,7,1,6,1,5,4,4,4,4,3,3,3,3,2,2,2,3,3,2,2,3,3,1,2,6.6,4,5,1,11.5,1,2,2,2,3,2,2,2,4,3,2.4,1,1
0,100,177952,1,"anonymous","EN",2,19,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,2.389,0,NA,NA,NA,NA,10,7,7,7,7,7,7,2,2,7,6,6,6,6,6,6,6,6,5,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,4.25,5.88888888888889,1,12,1,2,2,2,2,2,2,2,2,2,2.4,1,1
0,100,225,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,2.897,0,NA,NA,NA,NA,7,7,7,7,6,7,7,1,1,7,7,7,7,7,7,7,7,7,7,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5.6,5,7,1,13,1,1,1,1,1,1,1,1,1,1,2.2,1,2
0,100,326,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.097,0,NA,NA,NA,NA,5,3,4,2,3,5,5,1,2,5,5,3,6,6,6,2,6,2,2,3,3,3,3,4,2,2,1,2,1,4,2,3,4,2,1,4,1,1,4,3,4.22222222222222,1,11.1428571428571,1,3,3,4,4,3,2,4,4,4,3.4,1,2
0,100,81,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.107,0,NA,NA,NA,NA,7,5,5,2,5,5,6,2,2,6,5,5,5,5,6,5,5,5,5,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4.8,4,5.11111111111111,1,11.9285714285714,1,2,2,2,3,2,2,2,2,2,2.46666666666667,1,2
0,100,397,1,"anonymous","EN",2,20,1,NA,NA,NA,NA,NA," ",2,1," ",0,0,1.668,0,NA,NA,NA,NA,9,5,5,5,7,7,7,2,2,6,7,7,7,7,7,3,6,5,5,4,4,4,5,4,2,3,3,2,1,4,1,3,4,4,1,4,1,2,5.8,4.25,6,1,11.5,1,3,2,2,4,4,2,4,4,3,3.33333333333333,1,2
0,100,545,1,"anonymous","EN",2,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,3.04,0,NA,NA,NA,NA,10,7,NA,NA,7,7,7,1,3,5,5,5,4,4,6,3,5,3,6,4,4,3,4,3,1,1,3,3,2,4,1,2,3,3,3,3,2,2,5.8,3.75,4.55555555555556,1,11.2857142857143,1,4,4,2,3,4,3,2,3,3,3.13333333333333,1,2
0,100,159,1,"anonymous","EN",2,20,NA,NA,NA,1,NA,NA," ",2,1," ",0,0,2.144,0,NA,NA,NA,NA,10,7,7,7,7,7,7,1,2,5,6,5,7,3,5,1,7,2,4,4,4,4,5,4,1,2,2,3,1,1,2,3,3,2,1,3,2,2,5.6,4.25,4.44444444444444,1,11.2142857142857,1,4,3,3,4,3,2,4,3,3,3,1,2
